Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Cambodia,-1.1573204278720386,0.03845619094757592,0.05441766465680557,0.03271124002598624,-0.03303543167234156,0.018103688763451094,-0.017774674766289827,-0.01912680965828667,0.013352599909821208,-0.006842329382096234,-0.022559551128375474,-0.007398812451895934,0.016043168086664485,-0.02900890665558429,0.02150757370664846,-0.0048163307368465046,0.0022629529691417702,-0.0033958045480941812,-0.001986934556910545,-0.005670246021409965,-0.00025863327971801896,-0.0008207985332996764,0.0011199665866940835,0.006795112776284176,-0.003915595183744846,-0.0039484369729808665,0.0016722909415663875,-0.0034311832001993454,-0.0009315249704026533
Cameroon,-0.9354806773968264,0.3284140166932363,-0.08563450016623878,0.00646765633063583,-0.04456073724399123,0.08662345179640797,-0.018647880124557738,0.011827113274485835,-0.03936454921100709,0.011871936883802722,0.01821841031732442,-0.025675602063593202,0.046475430308468,0.017418847104708656,-0.08120033375470397,-0.014657298006592195,-0.0315625648720391,-0.018579493789340824,0.0024702625210379367,0.020237760927311332,0.018175799536062874,0.014948963097640187,0.00261640673818301,-0.0010040606393927635,0.006385144233243212,0.017065981692007078,0.001456322546893476,0.0016879433800241683,-0.00015697824822404668
Canada,-1.0817852461442252,-0.09546110416950425,0.041990832216770003,-0.06654995224162075,-0.002373634223346192,-0.014425689543286975,-0.06038340437546904,-0.007884042010575562,-0.011024411719128952,-0.027175504517767964,0.006541657457328891,-0.012547693998980163,-0.005414036021472486,0.00378532212233189,0.0023022337106541166,0.014556891164214368,-0.006822109872988025,-0.01464967813566883,0.001237026334456868,-0.020493146409532655,-0.010049296521100284,-0.004436946752643555,-0.014382528995253965,0.005979292249416981,0.005142544273216258,-0.002172414962288093,0.005129125623325113,-0.000760485912944633,0.00030383276676244995
Cape Verde,-1.2655004625941888,0.039092456587449316,0.044113705920159334,0.01222727814944535,-0.03354831508034322,0.0017072705840517283,-0.006425997949946034,0.00012138672077136229,-0.003545154612382332,0.00199285365685582,-0.0004029246780955824,2.420183313550854e-05,-0.0012986246728604687,0.00038292071921830224,0.0008610147740670022,8.897081468540121e-05,-0.0003037900518112183,0.0002050155396865283,-0.00014085348680367352,9.458059910573562e-05,0.00037115161129316714,8.00135345541678e-05,0.000252996984436763,-5.2437109797438e-05,0.0002004971506778176,0.00021316700249260866,-0.0001023955969042361,0.00011400667645190314,4.9242630394141355e-06
Caribbean,-0.8930150422366573,0.02722615261015588,0.009083787280806895,-0.07138934799851694,-0.010364480501788126,0.04119698309620352,0.028290531980403384,-0.049953343136786676,-0.012362315334377285,-0.02018994071715583,0.006426655067557801,-0.013165285209295725,0.024265619667009197,0.008216389474376926,-0.03385878343039648,-0.01810082607536353,0.0034359124899130756,-0.020785558437618267,0.003922794898307336,-0.014494902871762845,0.005489695544603224,-0.005063957501177392,0.006465847525970844,-0.0018867900950610347,0.02379309447270915,0.001160143904829273,0.010985899770888895,-0.0007680967707275353,-0.00014529813238020533
Central African Republic,-1.1306115363816227,0.17522680952101585,0.01094120498880532,0.01688711138346681,-0.03909741561467356,-0.004314980009174267,-0.0056725318398970215,0.01562669294486962,-0.000610104556834845,-0.006989427461432479,-0.013772455044753924,0.0042845492219564475,-0.006902331656300985,0.007925402345418517,-0.012505042011595469,-0.0048634147887113436,-0.0036772549782642583,-0.008751819009704316,-0.000371374748058339,0.006746069264271141,-0.0031567718956143306,-0.008969634206198307,0.002120869081385559,0.0008147237193602075,0.002483369786742889,-0.002019739892461866,0.0023340080722886805,0.0006524523501283838,-0.00037114887503189565
Central Asia,-0.5105532544562049,-0.2801437466902869,0.031081076632504524,-0.1719222818871157,-0.1298091247517271,-0.06450995631773149,0.17933808283119623,-0.06048135587691124,-0.03755546243867039,0.059372215091723905,-0.0007226202893284256,0.07975936710663699,-0.10829061789018816,-0.0904099236108259,0.0019121030547286839,-0.013813440196693016,-0.0596569899104484,0.02526467802031776,0.03545312742483542,0.00031666714006599756,-0.017248370788213237,-0.031214733890822122,-0.014225249874922576,-0.028881709062530906,-0.007433110684594644,0.0028924643588566527,0.01857993090215579,-0.00023473924779601708,0.0008177998582403352
Central Europe,-0.00487399930389829,-0.8572260809929295,0.1311104660949,-0.38491313773257013,-0.21309969181621893,0.0554401947063563,0.2505503190867781,0.06847686954844359,0.055066610396062435,-0.15051186339434,-0.06116325649838584,0.011462326378729253,-0.011886309270647714,-0.10719447436892357,-0.06742577226262064,0.022609641121047686,-0.015802206503615662,0.03071902306650007,0.004323872504035822,-0.017198836881689265,-0.03888999759416848,-0.0013462411751463293,-0.01644112909736157,0.03463356554632438,0.0011218912252615317,0.01079917849928496,-0.0157557218600665,0.0018648343049634585,-0.006152916723045933
"Central Europe, Eastern Europe, and Central Asia",3.417880850434935,-3.246519676634135,-0.6099480012073974,-0.5929554396607009,1.1168233861725119,-0.08034978461374834,1.5111624609961654,0.4754821080160011,0.20166658692768524,0.2195746194279552,-0.23369811668508814,-0.06836924111916835,-0.07822249385658576,-0.10412701872432303,0.0004677163252664153,-0.04900731617759808,-0.03438197956591012,-0.019900182454555364,0.034113233816536394,0.007432809012397154,-0.0327829333310797,-0.019000758949789448,-0.02432786168936481,-6.425543572171858e-05,0.0019735023812430127,0.003056664564019423,-0.005352300440887732,0.001595314552246617,0.0051556166825161035
Central Latin America,-0.090507542043927,-0.360988741810236,-0.08798109801625845,-0.3379467138363593,0.11456971846825544,0.15184472196827165,0.022374320334493058,-0.1278613586755654,0.061736611452383114,0.02885270376458606,-0.11255595233124256,0.18215614527321808,0.12610552006118111,-0.026387541775534245,-0.01732760238595023,0.0262836832411829,0.029597209033373505,0.06653561024929938,0.06323912556998058,0.06650216096383056,0.005141204686085649,0.015481902109672239,0.00019848164943942867,0.008342094018198827,-0.0007558299178677714,-0.011565945121476616,-0.005413737439384395,0.001383125249095695,0.002573981698350304
