Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Australasia,0.0002245971055394604,3.992594486699783e-06,3.429330893811259e-05,5.405477769650124e-05,3.997780317956636e-06,2.186153570101272e-06,8.923411040760117e-05,2.373469086991563e-06,1.3930850277800183e-05,4.420478473109023e-05,3.4192119821024665e-05,0.00011596964983167388,4.624657331494786e-05,6.2743813947490665e-06,0.00023333282539827097,0.0001225242461826784,2.374455062781647e-05,0.0017338363680673478,3.3078976347341426e-05,0.0014762005206042936,1.178805684320419e-08,0.00015725140707896566,0.0007618044742495611,0.008005352034070535,0.0033968526345218484,2.3563564395289044e-05,0.0017231563136819474,0.002046590425077257,0.0002660589203168707
Australia,0.00023300620172548255,2.1093400974510416e-06,3.2762133301293054e-05,3.720114849816203e-05,5.913719801840609e-06,1.9652792929253508e-06,8.673550987268543e-05,1.7115158625340428e-06,1.2044066468831702e-05,1.3891179760949539e-05,3.0835991762560475e-05,6.0632839779809485e-05,4.2366758194758056e-05,5.550311396311386e-06,0.0001719574348879638,5.046355689807185e-05,7.493629132091853e-06,0.0011939964260093484,5.013584388796134e-05,0.0008453605201740497,1.440871475260963e-06,0.00012989642472250953,0.0008059465582372788,0.005139428703483185,0.003689707035394381,0.0001388872620251687,0.00071610543183096,0.0011136312241515685,0.00017205647128738747
Austria,0.0002545964340801308,1.4851923788831409e-08,3.6226010425428955e-05,3.6524622547433157e-06,3.111026839103219e-05,9.112990494144225e-07,3.0921272458660917e-06,5.495965111438936e-09,2.1174617258844113e-06,8.641764909563576e-05,1.4335667433416404e-05,1.749211341139778e-07,1.4259734100034073e-06,8.780305708539772e-06,9.526919394786607e-06,1.43505604504796e-05,7.916979887722767e-06,6.166403730775313e-06,3.1293403387085104e-07,1.4532693476415707e-06,2.035701878285953e-05,2.157794966283757e-05,0.00015822946122322573,0.00013851291225719985,0.0010085456008035408,0.00024274750030846886,4.464788804000263e-05,0.0021285479942025074,1.977961652966215e-05
Azerbaijan,0.00024157119655103835,7.663506472427477e-10,2.784006666617813e-05,1.075196466761315e-06,7.344307560704234e-05,4.250567572200215e-06,3.574246224998238e-05,2.59518127568725e-05,4.4812596175404966e-05,2.6732228594301826e-07,3.95250767761993e-07,0.00016441289317480984,0.00039737136214379633,0.0003196208451454918,8.765056721995624e-05,4.0082589307135516e-11,0.00034507243115490006,0.00027654447176683023,3.369535895534702e-06,1.5042736837979301e-05,8.522972912454048e-06,0.0023519016548248046,0.0003661842092649953,0.0018427115971229012,6.19932709783768e-06,3.5027191125078546e-07,0.002582084726014466,0.0006105031692791534,4.761082972914927e-06
Bahamas,0.0002795352228991034,1.9558049180948955e-06,2.7918367680169598e-05,2.3077953622285296e-06,3.28832400520645e-05,1.5719947655075963e-07,3.7171821262170826e-06,2.2901212522168905e-08,4.750956666773259e-06,9.052703693880022e-07,6.62824176842984e-08,9.555569841276902e-08,2.4939296589112683e-06,1.2193556576261938e-06,9.338562750197959e-07,7.739919865080959e-08,1.1148134304469066e-06,7.850664138638882e-07,1.259126542257412e-06,2.5319123041718805e-07,1.4461780199794843e-07,8.020353413668011e-08,5.650545985577425e-06,1.0993507416046464e-07,2.1484834676527982e-06,5.396171212804445e-07,3.761009489322368e-07,3.959901724163672e-06,1.0076414910500115e-06
Bahrain,0.0002789205442075431,1.8261642582762095e-06,2.8772701357921543e-05,2.113911370845334e-06,3.237961104362335e-05,5.5649654444168306e-09,3.5308641119780104e-06,8.828364752057034e-09,6.058968207482843e-06,9.597629014349278e-07,1.0377587398001163e-07,2.7028598221473936e-06,4.494755859395992e-06,6.025123383709982e-07,6.643391300836043e-08,2.0773158150119197e-08,4.928778928636483e-07,4.1451726858399285e-06,1.1802951179889763e-06,4.618077976884613e-07,6.458686179587775e-07,1.5261529272807462e-06,1.2419731782572553e-05,4.0258301253124344e-06,3.7864050651222217e-06,1.823412644013855e-06,1.1153361357793479e-05,7.175160262088312e-06,1.1841803325185793e-05
Bangladesh,9.033050235624085e-06,2.352428385618457e-07,0.001772590032282479,0.0006376747834052497,4.154128995704786e-05,0.00024478418419498116,0.00030480431396732137,0.011694344091428959,0.01158366301626431,0.006814215420656471,0.0015955109511753946,0.012318268367035774,0.01491978050192729,8.662477228567526e-05,0.030078257649599014,0.0037603117417121684,0.16911132582725644,0.0014500142503545365,0.12095491203030645,0.009013737575787667,0.0335287580309578,0.004472373051294144,0.01356933329536183,0.002032555205399679,0.01648590724253598,0.1330548662980993,0.004674744026188114,0.002248439730199852,0.00026083706489882664
Barbados,0.00027952270175487506,1.926857654665203e-06,2.8426377941043155e-05,2.363730511146794e-06,3.235176800889713e-05,6.461064250929699e-08,3.4813200302842194e-06,5.4750822659157375e-09,4.77696364162391e-06,6.504115380993237e-07,7.894526900346731e-08,1.4030450372060662e-07,3.411349444975301e-06,1.7005832877846285e-06,1.086703037441894e-06,2.874784012118162e-10,6.942729163355858e-07,1.1318677799747435e-06,1.0156689854957475e-08,2.1666502315328633e-07,4.8604067416405196e-11,7.126854134484169e-07,8.056947415470275e-06,3.032614346006911e-07,2.1990356978285179e-07,9.420073564151621e-07,5.734140445925237e-07,1.9063335160619953e-09,1.832852857471218e-06
Belarus,0.00022227135286626847,4.992061939009471e-06,5.082345112582533e-05,4.122658547195729e-05,0.00014125416957227476,1.6565337765593654e-06,0.00016348873094629185,0.0001139605424487608,5.924488721426526e-07,9.82380020330484e-06,5.714320119640798e-05,1.3650654818970619e-05,1.001817541052649e-06,3.368850450956572e-05,5.543894232327149e-06,2.5776933544556444e-08,0.0004044434812716836,4.89691187394465e-05,0.0001348371320611901,0.00030537716920035974,0.00112225979889999,2.8293133387034326e-05,0.0005660665324106146,0.0013202314640339584,0.0036525275996004292,7.541944117874607e-07,0.0054808243121680575,0.0028069339602129787,0.0003572722564845178
Belgium,0.0002503872148473494,1.1971463407065664e-07,3.6810925884751865e-05,1.5845405150881608e-06,2.1945581326154238e-05,3.121667515939125e-07,2.3139291289736072e-05,3.829466983333325e-06,2.485241686134083e-05,0.00021839381119692663,1.1457884691677463e-05,5.557577170695039e-05,1.540405419212673e-05,7.464166125369414e-05,2.4113387197900415e-05,6.81296110582217e-05,4.2380354047984616e-06,4.454138715336988e-05,8.184196843930586e-05,3.228825720597403e-06,5.735186764058457e-06,7.894071271392457e-05,0.00024320862323400983,0.00011140979633166709,0.001966964245945478,0.00012932227549094624,0.0005786731864999225,6.8829584358162e-05,1.1798700709530768e-05
Belize,0.0002796212287348293,2.0055378894998915e-06,2.806899033286351e-05,2.476969110984444e-06,3.262918835779891e-05,1.0084797623182653e-07,3.745681807690086e-06,5.8624401189374815e-09,4.76642469664671e-06,1.0653860244383498e-06,2.026897487188876e-07,2.586076892603353e-08,1.9063027355234087e-06,6.64676426803721e-07,1.4832456074472e-06,2.5142636903922504e-08,1.4408241718861423e-06,8.004290133062613e-07,5.978282275389782e-07,3.2171330857145286e-07,1.6793945373963288e-07,3.817066701054664e-08,2.447153109209312e-06,3.3737178548793807e-07,3.881901134649273e-12,4.044751083941118e-08,2.1169316999461684e-07,2.8454499134964353e-07,1.3079031845577258e-06
Benin,0.00022043682130054037,4.2272913632163364e-05,2.506576661554459e-05,8.35604442483833e-06,2.535867995919045e-05,8.45437902793446e-05,1.4656028467412798e-06,1.1848992434916001e-06,2.8678618549627827e-05,1.118914753037037e-05,3.8158550879592664e-05,2.888747627704742e-05,3.15697305449486e-05,2.271171767718649e-08,6.595612632885104e-05,0.0001744910877455795,0.0007256938428979572,0.0002382537477992222,1.6433613287084365e-06,9.996881460809963e-05,5.155638542245844e-06,2.8592402623153646e-06,3.397587917152307e-06,0.0006520499780826591,8.447035070908367e-07,0.0027086225217301894,0.00025181230055876437,0.00032158127901902374,6.200326265626667e-05
Bermuda,0.0002802004712037015,2.0117635143317756e-06,2.8604288902425968e-05,2.5990247929511902e-06,3.2844088353903294e-05,2.182596562363892e-08,3.841172722650137e-06,1.7079550728182496e-08,4.774728626616519e-06,9.130221587784173e-07,2.1015596081004805e-07,2.9231018431355777e-09,2.9925096093415294e-06,1.2511007940071277e-06,1.2673508562363433e-06,6.734349535734053e-09,1.4365466151571667e-06,2.2884267532403287e-07,1.0937006129782736e-06,3.7817441134848684e-10,2.590000561626962e-07,1.184620823015521e-07,1.1630392449873958e-06,5.649777671982806e-11,7.269990627844038e-08,3.2569318215673514e-07,1.914514269612981e-07,5.736491946251544e-07,9.240040291852391e-07
Bhutan,0.0002785119134246566,2.0077120038343083e-06,2.9649977778401e-05,2.6351648278010837e-06,3.3049119327658406e-05,1.092666865507822e-07,4.056448218790558e-06,2.091493558114063e-08,4.542420492637747e-06,9.947373681102329e-07,4.370566403604415e-08,2.0869327591765122e-07,1.136604641997091e-06,1.9262618157027694e-06,5.084235773351973e-06,3.362662012805943e-07,3.190025364754544e-06,1.069643248015897e-06,7.891194338990512e-08,6.273798512890058e-07,1.3119132986927724e-06,2.0022178653172072e-07,2.7098838113932913e-06,4.35406826679769e-06,1.5114096080994776e-08,1.1742427239033863e-05,5.443272206259753e-08,2.2874714728248653e-05,8.33384264383673e-08
Bolivia,0.0002555548052537174,1.8322722101397191e-06,2.040626817345502e-05,1.2321230552476073e-07,3.0072065874595722e-05,6.062862071560937e-06,2.147067236868197e-06,4.4717114969168624e-05,3.528304637937344e-08,1.1258931161447553e-06,5.68048471939578e-05,5.284578666433189e-06,7.878480372490221e-05,9.05998537876954e-08,0.0001667955233904282,9.087230242826504e-06,4.002299153056865e-06,0.00027423296053865053,0.00023565707342357325,3.7927700240197984e-05,2.26979047905166e-06,4.039191456693955e-06,0.001244820687227774,0.00022979520562757563,7.870304486985316e-06,0.00012769805690222242,3.3000025149024295e-06,0.0014035807944736062,4.106000744494399e-06
Bosnia and Herzegovina,0.0002640488044147179,2.451558459910963e-07,3.2809859753925344e-05,3.3106600011139326e-07,4.300437685824378e-05,5.195989476176409e-07,3.97754965530042e-07,4.981182950199802e-07,1.0529153086522143e-07,5.453056534598958e-06,2.9133894544928863e-06,1.3358055937167409e-05,4.343885784913904e-05,0.00014463359920805302,7.706047519567262e-05,4.779645790190548e-05,1.8678777768919215e-06,0.00013885551144390384,0.00012958523303845497,6.049304630931614e-05,4.553859067636588e-05,2.7482842933352285e-05,7.890925202501637e-05,4.092655712976549e-06,1.4238727250031402e-05,1.3544300951198156e-05,2.6275778096136627e-05,6.055622390415865e-05,0.00043130944729366733
Botswana,0.00027060079080642763,3.2087763110880345e-06,6.466347026918614e-06,1.3212525546915416e-06,4.068580483091136e-05,8.393706879253985e-05,1.4231008078661216e-05,3.952653941517647e-06,1.1694714026903354e-05,1.2147488408239942e-05,2.2534907154670018e-05,1.6483680794272337e-05,2.3198839897669392e-05,5.0093153057403385e-06,5.9029922587467326e-05,1.681456183239954e-06,1.3632012167544418e-05,3.4723284923293944e-06,1.693545004615066e-05,1.2055715415586722e-05,5.0234684385113945e-09,6.118235208649615e-05,4.7420208154842226e-08,2.245589461217866e-07,7.653893564768268e-06,1.4625407064963815e-05,2.705328504891572e-06,8.92392196499002e-06,2.2991141300889786e-08
Brazil,5.7617953845573475e-06,0.00023252378753808815,7.933516642361175e-05,0.0011460711469529793,1.5015289347659864e-06,0.0012113311080996815,2.3598177243380983e-05,0.00011981944966121402,3.1631971427012214e-06,0.00023136159746829275,0.0008155274068999398,3.515137300848191e-06,0.04549898879019012,0.005163764819489934,0.0034183893782956335,0.038433723308518485,0.014138588509918686,0.03624582043485074,0.03207910746279627,0.04587751560737689,1.295714705056213e-06,0.008990854412623574,0.017727237151840027,0.005683223964413457,0.0340014738768218,0.0051988526723388264,0.00010661085044990066,0.009067182080628686,0.005465664987629494
Brunei,0.0002797567466552021,1.9473997913883896e-06,2.8477983543301008e-05,2.4937781152280535e-06,3.28957383079917e-05,2.058072268294798e-08,3.883744041864205e-06,4.146073733670023e-10,4.4332068494037416e-06,7.51001302972712e-07,1.0463855827495343e-07,6.902994259738506e-09,4.384969830160595e-06,2.198858560884819e-06,1.2561981495431536e-06,6.61243130347845e-08,2.203417064169936e-06,9.538641096957965e-07,5.723882659978242e-07,4.70836593625824e-08,4.945585180759869e-08,8.873808613220926e-09,3.6672999011615974e-07,4.6749345474968207e-07,9.456804520097984e-08,1.5720603474291054e-09,3.259014891701715e-06,4.58413146049633e-07,3.659690355354868e-07
Bulgaria,0.00023421625573845774,2.0691854432682564e-06,3.9769577282056594e-05,8.128483340650599e-06,0.00011043393684824731,1.5995512372752245e-07,6.11446180498555e-05,1.2549544166665322e-06,7.673944179930075e-07,1.531719468946476e-05,3.7712966096825105e-05,4.63979969190474e-07,0.0006594216764190788,0.0002717211074058864,0.0005190811703238305,3.808470986714871e-05,0.00015182987259059285,6.0924898374377366e-05,0.0006416554577010425,0.0007050238739721483,0.001311565472983774,0.00010228642309531965,0.00016929975506911705,0.0010207751532192292,7.096283750562667e-05,0.0034980221571194463,0.005837582343474341,0.0011572861971230405,0.000489473255096579
Burkina Faso,0.0001632297945022435,0.00013577354367704474,2.107312160227962e-05,3.8898653771175853e-05,1.9799521003958727e-05,0.00037202468524778716,4.485533558812543e-06,1.0013983260740774e-06,0.0003223124152614436,0.0001127585222197474,0.0002743150659756262,0.0009049512674575259,1.546736801553218e-05,0.00028808083032687466,0.00041616211150619564,0.0003443850402747874,3.735283000047912e-05,8.531060933844478e-05,0.010327506718576945,0.01554498049135195,0.009258764900339085,0.09404282838372113,0.0016164935032393973,0.008659353964077026,0.002427401521107456,0.0075530389460038115,0.0013313216145891225,0.03046565754756804,0.0003686629511576265
Burundi,0.00022525882024836377,2.969014115242746e-05,1.9568175419207626e-05,1.1542150198642319e-05,3.148867384155366e-05,7.568670150679372e-06,1.4251324379949252e-07,8.275036922653184e-05,0.00014021477441993822,1.727099719945438e-05,0.0002282060343893269,0.00011427811935788479,1.8241722414197456e-05,0.000766000443280933,0.003296171103781488,0.0008568870436850056,5.7740379600830525e-05,0.0008286930828744783,7.345271601908452e-05,6.432951677034971e-05,0.0005634784338248108,0.016338502773437805,0.00018731003009471374,0.0027312197504526054,0.008395514156563373,0.004918898605069235,0.0009773743333229572,0.0014092188706934152,0.00013239199687822484
Cambodia,0.00023351600038586302,1.9368065231516632e-06,4.281930634502307e-05,1.8172007322897654e-05,3.1793684767706336e-05,2.6251582279435253e-05,3.022307709270438e-05,7.109100872076543e-05,6.0489605692397126e-05,2.0842577107171833e-05,0.0003341417412862606,8.027165892879963e-05,0.00042487796953529313,0.002408828670838894,0.001934774819664448,0.00015122652603221257,3.671749640962219e-05,0.0001112739060907833,7.113504856597416e-05,0.0005990517015511219,1.779830669468721e-06,2.352406259906275e-05,5.189742897351078e-05,0.003239925786770355,0.0014437710364124986,0.002463738185688854,0.0005269110622087861,0.004408087465669705,0.0018291738769132327
Cameroon,0.00015257347879708914,0.00014125280378754325,0.00010603698284642729,7.103996804311312e-07,5.7847637459396016e-05,0.0006010246815042648,3.326551799861487e-05,2.7182357324805664e-05,0.0005257262301674865,6.27460832449394e-05,0.00021791683434839408,0.0009666727428283488,0.0035655849224905762,0.0008685243618466551,0.027578028456239016,0.0014005647993205375,0.007142768603836361,0.003331008313204391,0.00010995189650610262,0.00763106975475684,0.008790162832368116,0.007802994891714289,0.0002832345499211698,7.073943868669179e-05,0.003839230417164449,0.04602636588836834,0.0003996030446582702,0.001066788042000921,5.1945142855994746e-05
Canada,0.00020402881809863322,1.1934565569935633e-05,2.549580868341136e-05,7.521498684473355e-05,1.6413775228858607e-07,1.6668422442669225e-05,0.00034879523421404816,1.207890217871026e-05,4.123442370718682e-05,0.0003287749303265168,2.809606000569836e-05,0.00023086922167276196,4.838672489974966e-05,4.101558179756505e-05,2.216901536623923e-05,0.0013814419537497133,0.0003337024721897272,0.002070923842942389,2.7572388969666876e-05,0.00782488181189254,0.0026870836961576353,0.0006873969750018358,0.00855866893914293,0.0025086570031094733,0.002490341079105262,0.0007458125814082176,0.004956787648193417,0.00021654329304890437,0.00019459658081207558
Cape Verde,0.000279211963146934,2.0014264417847266e-06,2.8138886967381283e-05,2.539033734625771e-06,3.278855805770931e-05,2.334672946581192e-07,3.950176658245073e-06,2.8633336889554086e-09,4.264022052601104e-06,1.7680489271189056e-06,1.0659026904195925e-07,8.588844211470575e-10,2.783884707381167e-06,4.1972121602988027e-07,3.1007645755527656e-06,5.160484831935594e-08,6.617121374088533e-07,4.05584662803571e-07,3.5747996834388456e-07,1.6667275815781142e-07,3.665325704271042e-06,2.235455834898049e-07,2.6482952435279204e-06,1.9293864199098257e-07,3.785464381126898e-06,7.1809861874889755e-06,1.975496233068626e-06,4.866569836356511e-06,5.111501299033041e-08
Caribbean,0.00013903590060984088,9.707921527407587e-07,1.1931464097648847e-06,8.655172316247789e-05,3.129507303786179e-06,0.00013594153275061548,7.656276006746807e-05,0.000484907299901914,5.184999460985171e-05,0.0001814736401387833,2.7116885367010096e-05,0.000254155050778829,0.0009720010143893861,0.00019324364723434962,0.004795018486504284,0.0021359553111174757,8.464595186920297e-05,0.004168994827095769,0.0002772730819744563,0.003914633606502591,0.0008018744773838349,0.0008954045305146705,0.0017297631040286937,0.00024979796721492383,0.05330950032715731,0.00021270018132638765,0.02273970921104043,0.00022089926356734125,4.4502668414582176e-05
Central African Republic,0.00022286210629554273,4.021192048433065e-05,1.7309723762504661e-06,4.843057478455671e-06,4.4532491499860125e-05,1.491347710243215e-06,3.078146159627999e-06,4.7453009602170846e-05,1.262867010683442e-07,2.174836771055598e-05,0.00012453532258908186,2.6918352362680706e-05,7.864581042504203e-05,0.00017979840249300177,0.0006540604623004818,0.00015419773461407258,9.695483999963878e-05,0.0007391024088037463,2.4850849916296085e-06,0.000847934084265403,0.0002651528349103033,0.0028092387319700834,0.00018610731044318288,4.65760275564003e-05,0.0005807450811241897,0.0006446663796382762,0.0010264040318645382,0.0001593896030872065,0.00029037704767537903
Central Asia,4.54455646157603e-05,0.00010278164718152943,1.3968569592626209e-05,0.0005019647510725047,0.0004908980817884513,0.0003333303292939217,0.003076666328284663,0.0007108412827316551,0.00047851472782384246,0.0015693144276541383,3.428389258386484e-07,0.009328280551118118,0.0193582283744607,0.02339781997444617,1.5292207326087605e-05,0.0012439389737116658,0.025517885119741516,0.006159358717709282,0.022647778523352088,1.8683855535747277e-06,0.007916004477004036,0.03402189161743614,0.008372506987717148,0.05853120998949472,0.005202881726659963,0.0013221482889345672,0.06504318972255704,2.063164263710608e-05,0.001409808258183706
Central Europe,4.14171614868422e-09,0.0009623752820206713,0.0002485618943821381,0.002516137420415982,0.0013229594566568682,0.0002461902387046855,0.006005169544970758,0.0009112077416887322,0.0010287877159925335,0.010085209593432256,0.002456128157229904,0.00019265653347881606,0.00023322655512415832,0.03289182633909967,0.019015136418572522,0.003332596309693723,0.0017904305128069269,0.009105897602933469,0.0003368699448059559,0.005511358429071926,0.04024256965590326,6.32826885605533e-05,0.011184047169715562,0.08416589267103211,0.00011852344232076461,0.01843001013889565,0.04677246437102046,0.0013020956530699812,0.07980462526013044
"Central Europe, Eastern Europe, and Central Asia",0.002036682085556683,0.013803518030335117,0.005379543857523518,0.005971081551330136,0.03633706875676566,0.0005171193270269162,0.2184528255612338,0.043933718547979644,0.0137980265886321,0.021463855733916053,0.035857519910523904,0.006854246509445028,0.01010060205917286,0.0310363084206379,9.14982198119111e-07,0.015657312167770672,0.008475859725432685,0.0038213962994627293,0.020968254929561232,0.0010293580099486827,0.02859601346556476,0.012606109631680051,0.024487451410269083,2.897086553091058e-07,0.0003667567059016632,0.001476521241553866,0.005397524337927942,0.0009529169305067838,0.056030852331879995
Central Latin America,1.4281668464361074e-06,0.00017066364757571721,0.0001119279586239776,0.0019395694863826158,0.00038240237733693254,0.0018468037048714957,4.7888921481568296e-05,0.0031769343074706936,0.0012931075823700436,0.00037060945668805054,0.008317767120899499,0.04865481834451873,0.026251380119094198,0.0019931549304970505,0.0012558117267338707,0.004503683064282398,0.006280923796439034,0.042718525232617315,0.07205899793243023,0.08240091164780666,0.0007032984517004063,0.008369274594983983,1.629958067783126e-06,0.004883058023367889,5.3796114701026e-05,0.021140068461537157,0.005522147720684835,0.0007162842611261787,0.01396615628467835
Central Sub-Saharan Africa,1.8922793014483473e-05,0.0028577719319960396,0.00044810829184992196,0.0001327029109338697,4.295938290234635e-05,0.0015481484713779242,0.00025222585845189547,6.440256530854565e-06,0.004944264747602477,0.0005598732324791024,7.251064402387162e-05,2.1522518900752833e-06,0.008117658292992517,7.957063994963823e-05,0.001138473569781403,0.01871082719116083,0.01153162150471593,0.017241137948468092,0.0025902787966369505,0.01343709264062971,0.009720901906800132,0.07585174003850452,0.004106224062135593,0.0004026709312020482,0.00026355930145864837,0.06614304553391587,1.3618720479613907e-05,0.013879411766775542,0.009051196155298665
Chad,9.495699294803262e-05,0.0006116168752898066,3.896767423660584e-05,2.3059044311619546e-05,7.386168296597149e-05,0.003968273906192119,6.73075529659754e-05,9.343775284599543e-05,0.0004654792521100444,0.0016515927354958536,0.00730482552942194,0.0010149376206237523,0.0005780175851575326,0.008250290164245862,0.025138026146629223,0.0008997689125988297,0.0044357419550116045,0.024472269213465733,0.004130572410442739,0.005578487770045571,0.004204079419907605,0.014725668283549851,7.966425648905385e-05,6.257419996355899e-05,0.005718733211966521,0.015441867996966464,0.014441739056802039,0.010639973301177458,0.006661408799800599
Chile,0.00024687132573744083,1.2216509903343996e-07,1.7300233373863122e-05,9.819529766722824e-07,1.9970617660547952e-05,2.7702861118209046e-06,2.728701485779142e-05,3.7393678616160035e-07,2.9445389456725662e-06,5.067416060839006e-06,7.243778309015012e-08,0.0001526993445774893,4.100736292741445e-07,8.361792592803708e-06,1.3693037830963942e-07,0.00012743764983608516,0.0001875054916503529,0.0002417831385740104,0.00013171835125382826,5.3275906146136046e-05,0.00019069397212287905,1.3126146036304508e-05,0.0009167938097804267,0.00014479895282256002,0.0009297204080810298,0.0004271701027436062,3.2470246084411495e-06,0.0017568008834978833,1.0358343982233154e-05
China,0.014346823426342612,0.06819232558770136,0.0009118245465193047,0.06638870309786292,0.11128990809012447,0.020163072438311724,0.017305293489510938,0.027539210742693023,0.01720801947892095,0.0006995206070253425,0.0034902007156215396,0.00755861443651177,0.005287313701728056,0.0012153866233351554,0.0010622711373667994,0.010360395976429333,0.0013988827362314494,0.0020793720983345366,0.034483495902969175,0.001920804664172853,0.009789229306576929,0.005653363968866133,0.0010545860138219858,6.932035176515245e-07,0.00697130730022597,0.003672301219723448,6.494394155382909e-05,3.1500613756523067e-06,0.011358635797979777
Colombia,0.00020936188977250912,1.4772801434061778e-06,7.930333759342689e-06,1.2197563147381348e-05,3.401400129224677e-05,8.346514801234845e-05,1.3926704680216685e-05,2.633952047963683e-05,7.775971591786828e-07,9.832268664803666e-06,2.2693049143142767e-08,4.0326865579724236e-05,0.00044014000269091005,0.0008201555020228498,0.00045040638098293057,0.0022672161911179265,0.0007733902507906135,0.0005838487387013944,5.969371512286632e-06,0.001196369681006872,1.3211496990439353e-05,0.00014998016012629433,0.0005011951946789419,1.5053440570686537e-05,0.010301549475006519,0.0029550528694624323,0.007573993424437914,0.010839910708867617,0.00439962265248972
Comoros,0.00027778485645611213,2.3655196889290222e-06,2.9979455897798725e-05,2.9282914249419864e-06,3.193481941026222e-05,1.8854455803385648e-08,3.8357881826917865e-06,4.21628923784772e-08,3.868826687779427e-06,1.2751356836204656e-06,4.6962664977796834e-07,3.6121175584647845e-08,6.367323241030948e-06,9.448238920575158e-07,1.0556053577488965e-09,1.4425583373589547e-06,1.2541957452615529e-06,2.9782614962356683e-07,1.4664063663124983e-06,8.558497644304466e-07,5.0318472627514575e-06,8.49094757355828e-09,2.139302295187631e-06,1.2133003035672356e-06,7.298475705684006e-06,3.330647296670962e-05,1.8109116462557e-05,3.286079830445038e-05,1.2404160634446065e-06
Congo,0.00025532826210711843,7.637316947080995e-06,7.017041807113098e-06,1.5038318948022605e-06,3.5498689305064306e-05,7.997583343281532e-05,9.980009271047987e-06,2.9023480174938454e-06,5.467519809802661e-08,1.8412180494464555e-05,0.00013061180142443925,0.00010098826243099623,7.347357313409297e-05,0.00010152401778875444,0.0005322080480753321,0.0003086112134860694,0.0002522388440972116,8.17011137847279e-05,7.768154918365314e-06,3.4209807197191816e-05,3.1820759122176145e-06,0.0002348941851473021,0.00014837799795966528,2.3668570607426876e-05,9.634990997213018e-06,0.0003633970981337233,0.00022579979821657525,0.0005780678114248439,2.236715346456179e-05
Costa Rica,0.00027284457951674487,1.1510682131794472e-06,2.732273905293655e-05,8.025343122243945e-07,2.9772962196272503e-05,5.43274216842554e-07,6.0879972775963546e-06,1.420696330140879e-09,4.2290256146637965e-06,2.502084648994584e-06,1.0623765884708527e-06,4.937721321952904e-07,1.3098132773701959e-06,7.690899378834017e-06,1.4458057945058966e-05,1.765612805737365e-05,4.218496225816433e-06,1.0300735417659363e-05,1.7241803216042295e-06,3.8124601952806444e-05,1.9289007066132826e-05,1.6038148656000896e-06,1.7780261360570099e-06,7.916066223086834e-06,0.00013515688419058253,8.1314761986799e-06,0.00010011346202039463,0.00048249902682331386,8.160312165182991e-05
Cote d'Ivoire,0.00015299400136593226,0.00013577205808164603,2.762781350509807e-05,7.663571361659514e-06,6.840121532213936e-05,0.000136326472414925,5.157426232744257e-06,0.00013398453476056794,2.697920191902762e-06,0.00013774888835111487,0.0012663405946661535,0.0009534706405852713,0.0021071975178764244,1.3626079050924093e-07,0.0007596198152119344,0.0013126078878260882,0.0026397868076498522,0.00028426078674366673,0.0010423313982102196,0.0026118772601568716,0.002614029363674439,0.018864724574251913,0.0010708680800600903,0.00208295373236341,0.004978373796349526,0.0010408101220668923,0.0002999081177293732,4.515175000065793e-05,0.000162877966798469
Croatia,0.00025900142065917294,2.401269906515353e-08,3.7922067842980325e-05,1.0603672492735678e-07,4.154750341402744e-05,1.4316576524629682e-06,1.1189095818383294e-06,5.296797798613671e-07,3.3710730114004495e-06,6.326799262337955e-05,1.2710756279061452e-05,6.804098083490937e-07,2.098800303326451e-09,2.3288338877322746e-05,7.382705927834773e-06,4.209527347374619e-05,1.1348182112582319e-05,3.979749968629258e-05,5.9010581461707165e-05,0.0002146512139793163,6.279904397971067e-05,1.564228706629601e-05,1.0517987655434012e-06,0.00012653731134552155,2.333039567196052e-05,9.782576306352411e-06,0.0008974430737446318,0.001000702998401549,8.40148594160864e-05
Cuba,0.0002466596422287189,1.5635897229936236e-07,3.8926529553474055e-05,3.064227728166269e-06,1.8058768205322816e-05,4.361390263343159e-06,1.1422347718571535e-05,8.021486375626394e-06,7.963656469596747e-05,0.00017082544175510365,1.4216388202039591e-05,2.54987487233622e-05,2.5482625050465763e-06,3.3045042490006626e-10,4.145994104193168e-05,0.0001051448038442624,7.006597266495363e-05,0.0010632810295503447,0.00037093582948144964,0.0026032874554756395,2.599648772852362e-06,2.9778407689366816e-05,0.002158000591283951,0.00041160165757853307,0.0003891594731019211,0.0007224165849626011,3.576013709327599e-05,0.00010986807640246565,0.0002660304014547959
Cyprus,0.00027779082314346125,1.6251937189282206e-06,2.9256594931143547e-05,1.9750972078454046e-06,3.2374153076986524e-05,2.3857981865131598e-08,3.3885245656452696e-06,1.5802808095161307e-08,5.123050450480218e-06,1.173462443525639e-08,1.3524977425743629e-08,3.968611401361818e-10,6.773106256394321e-06,3.1615810595215694e-06,6.218520708764613e-07,4.295209281348077e-07,6.509731846710536e-08,9.234646908234121e-07,2.2623872331101845e-06,6.394060133957223e-07,5.503072143645672e-07,2.5381244507792083e-07,2.2574229870198287e-08,2.199796102143173e-05,7.818638938632949e-07,2.3657766536534573e-06,6.809308067365931e-07,7.647365718383484e-06,2.789485877224051e-07
